"Time period","Coal","Nuclear","CCGT","Hydro","Geothermal","Diesel"
"t4663",0.00,11170.00,8842.97,618.23,0.00,0.00
"t4664",0.00,11170.00,10740.37,618.23,0.00,0.00
"t4665",0.00,11170.00,12907.37,618.23,0.00,0.00
"t4666",0.00,11170.00,15228.77,618.23,0.00,0.00
"t4667",0.00,11170.00,17380.07,618.23,0.00,0.00
"t4668",0.00,11170.00,18639.47,618.23,0.00,0.00
"t4669",0.00,11170.00,17918.87,618.23,0.00,0.00
"t4670",0.00,11170.00,17416.47,618.23,0.00,0.00
"t4671",0.00,11170.00,17306.27,618.23,0.00,0.00
"t4672",0.00,11170.00,17424.97,618.23,0.00,0.00
"t4673",0.00,11170.00,17205.67,618.23,0.00,0.00
"t4674",0.00,11170.00,16635.87,618.23,0.00,0.00
"t4675",0.00,11170.00,15415.57,618.23,0.00,0.00
"t4676",0.00,11170.00,14266.17,618.23,0.00,0.00
"t4677",0.00,11170.00,13821.97,618.23,0.00,0.00
"t4678",0.00,11170.00,12689.47,618.23,0.00,0.00
"t4679",0.00,11170.00,11523.07,618.23,0.00,0.00
"t4680",0.00,11170.00,10132.77,618.23,0.00,0.00
"t4681",0.00,11170.00,8048.37,618.23,0.00,0.00
"t4682",0.00,11170.00,6650.37,618.23,0.00,0.00
"t4683",0.00,11170.00,6310.77,618.23,0.00,0.00
"t4684",0.00,11170.00,5942.77,618.23,0.00,0.00
"t4685",0.00,11170.00,6195.57,618.23,0.00,0.00
"t4686",0.00,11170.00,6303.37,618.23,0.00,0.00
"t4687",0.00,11170.00,7592.97,618.23,0.00,0.00
"t4688",0.00,11170.00,10054.77,618.23,0.00,0.00
"t4689",0.00,11170.00,12758.97,618.23,0.00,0.00
"t4690",0.00,11170.00,15347.97,618.23,0.00,0.00
"t4691",0.00,11170.00,17939.67,618.23,0.00,0.00
"t4692",0.00,11170.00,19732.17,618.23,0.00,0.00
"t4693",145.77,11170.00,19800.00,618.23,0.00,0.00
"t4694",386.07,11170.00,19800.00,618.23,0.00,0.00
"t4695",608.07,11170.00,19800.00,618.23,0.00,0.00
"t4696",1270.67,11170.00,19800.00,618.23,0.00,0.00
"t4697",1485.17,11170.00,19800.00,618.23,0.00,0.00
"t4698",663.57,11170.00,19800.00,618.23,0.00,0.00
"t4699",0.00,11170.00,19071.97,618.23,0.00,0.00
"t4700",0.00,11170.00,18009.57,618.23,0.00,0.00
"t4701",0.00,11170.00,17465.47,618.23,0.00,0.00
"t4702",0.00,11170.00,15681.87,618.23,0.00,0.00
"t4703",0.00,11170.00,13858.67,618.23,0.00,0.00
"t4704",0.00,11170.00,12168.17,618.23,0.00,0.00
"t4705",0.00,11170.00,10983.57,618.23,0.00,0.00
"t4706",0.00,11170.00,9791.37,618.23,0.00,0.00
"t4707",0.00,11170.00,9362.97,618.23,0.00,0.00
"t4708",0.00,11170.00,9491.17,618.23,0.00,0.00
"t4709",0.00,11170.00,10778.97,618.23,0.00,0.00
"t4710",0.00,11170.00,12415.57,618.23,0.00,0.00
"t4711",0.00,11170.00,13833.97,618.23,0.00,0.00
"t4712",0.00,11170.00,15209.97,618.23,0.00,0.00
"t4713",0.00,11170.00,17049.57,618.23,0.00,0.00
"t4714",0.00,11170.00,18972.57,618.23,0.00,0.00
"t4715",1064.17,11170.00,19800.00,618.23,0.00,0.00
"t4716",3146.77,11170.00,19800.00,618.23,0.00,0.00
"t4717",4238.47,11170.00,19800.00,618.23,0.00,0.00
"t4718",4312.07,11170.00,19800.00,618.23,0.00,0.00
"t4719",4457.47,11170.00,19800.00,618.23,0.00,0.00
"t4720",4327.97,11170.00,19800.00,618.23,0.00,0.00
"t4721",3803.27,11170.00,19800.00,618.23,0.00,0.00
"t4722",2254.37,11170.00,19800.00,618.23,0.00,0.00
"t4723",781.77,11170.00,19800.00,618.23,0.00,0.00
"t4724",0.00,11170.00,19539.77,618.23,0.00,0.00
"t4725",0.00,11170.00,18452.57,618.23,0.00,0.00
"t4726",0.00,11170.00,16231.97,618.23,0.00,0.00
"t4727",0.00,11170.00,14658.87,618.23,0.00,0.00
"t4728",0.00,11170.00,13314.37,618.23,0.00,0.00
"t4729",0.00,11170.00,12410.57,618.23,0.00,0.00
"t4730",0.00,11170.00,11435.77,618.23,0.00,0.00
"t4731",0.00,11170.00,10862.97,618.23,0.00,0.00
"t4732",0.00,11170.00,10773.17,618.23,0.00,0.00
"t4733",0.00,11170.00,11449.77,618.23,0.00,0.00
"t4734",0.00,11170.00,12823.77,618.23,0.00,0.00
"t4735",0.00,11170.00,14298.77,618.23,0.00,0.00
"t4736",0.00,11170.00,14921.17,618.23,0.00,0.00
"t4737",0.00,11170.00,15672.37,618.23,0.00,0.00
"t4738",0.00,11170.00,17872.97,618.23,0.00,0.00
"t4739",575.67,11170.00,19800.00,618.23,0.00,0.00
"t4740",2977.27,11170.00,19800.00,618.23,0.00,0.00
"t4741",3625.17,11170.00,19800.00,618.23,0.00,0.00
"t4742",3820.07,11170.00,19800.00,618.23,0.00,0.00
"t4743",3754.57,11170.00,19800.00,618.23,0.00,0.00
"t4744",2877.97,11170.00,19800.00,618.23,0.00,0.00
"t4745",1695.77,11170.00,19800.00,618.23,0.00,0.00
"t4746",433.47,11170.00,19800.00,618.23,0.00,0.00
"t4747",0.00,11170.00,18772.17,618.23,0.00,0.00
"t4748",0.00,11170.00,17444.97,618.23,0.00,0.00
"t4749",0.00,11170.00,17241.47,618.23,0.00,0.00
"t4750",0.00,11170.00,16103.17,618.23,0.00,0.00
"t4751",0.00,11170.00,14636.47,618.23,0.00,0.00
"t4752",0.00,11170.00,13571.87,618.23,0.00,0.00
"t4753",0.00,11170.00,12495.17,618.23,0.00,0.00
"t4754",0.00,11170.00,11207.17,618.23,0.00,0.00
"t4755",0.00,11170.00,10032.57,618.23,0.00,0.00
"t4756",0.00,11170.00,9292.17,618.23,0.00,0.00
"t4757",0.00,11170.00,9763.37,618.23,0.00,0.00
"t4758",0.00,11170.00,11260.97,618.23,0.00,0.00
"t4759",0.00,11170.00,12708.17,618.23,0.00,0.00
"t4760",0.00,11170.00,14295.57,618.23,0.00,0.00
"t4761",0.00,11170.00,13073.17,618.23,0.00,0.00
"t4762",0.00,11170.00,14800.17,618.23,0.00,0.00
"t4763",0.00,11170.00,16525.37,618.23,0.00,0.00
"t4764",0.00,11170.00,18043.77,618.23,0.00,0.00
"t4765",0.00,11170.00,18104.47,618.23,0.00,0.00
"t4766",0.00,11170.00,17514.17,618.23,0.00,0.00
"t4767",0.00,11170.00,16946.97,618.23,0.00,0.00
"t4768",0.00,11170.00,16487.47,618.23,0.00,0.00
"t4769",0.00,11170.00,15783.67,618.23,0.00,0.00
"t4770",0.00,11170.00,15065.77,618.23,0.00,0.00
"t4771",0.00,11170.00,14215.57,618.23,0.00,0.00
"t4772",0.00,11170.00,16939.57,618.23,0.00,0.00
"t4773",0.00,11170.00,16389.47,618.23,0.00,0.00
"t4774",0.00,11170.00,15035.77,618.23,0.00,0.00
"t4775",0.00,11170.00,13555.27,618.23,0.00,0.00
"t4776",0.00,11170.00,12006.67,618.23,0.00,0.00
"t4777",0.00,11170.00,9722.77,618.23,0.00,0.00
"t4778",0.00,11170.00,7816.17,618.23,0.00,0.00
"t4779",0.00,11170.00,7421.37,618.23,0.00,0.00
"t4780",0.00,11170.00,7736.57,618.23,0.00,0.00
"t4781",0.00,11170.00,8645.97,618.23,0.00,0.00
"t4782",0.00,11170.00,10126.77,618.23,0.00,0.00
"t4783",0.00,11170.00,11844.57,618.23,0.00,0.00
"t4784",0.00,11170.00,13293.97,618.23,0.00,0.00
"t4785",0.00,11170.00,11912.97,618.23,0.00,0.00
"t4786",0.00,11170.00,13151.37,618.23,0.00,0.00
"t4787",0.00,11170.00,14073.87,618.23,0.00,0.00
"t4788",0.00,11170.00,15295.17,618.23,0.00,0.00
"t4789",0.00,11170.00,16432.77,618.23,0.00,0.00
"t4790",0.00,11170.00,16867.17,618.23,0.00,0.00
"t4791",0.00,11170.00,16817.87,618.23,0.00,0.00
"t4792",0.00,11170.00,16821.37,618.23,0.00,0.00
"t4793",0.00,11170.00,15637.97,618.23,0.00,0.00
"t4794",0.00,11170.00,14220.37,618.23,0.00,0.00
"t4795",0.00,11170.00,13059.27,618.23,0.00,0.00
"t4796",0.00,11170.00,16109.67,618.23,0.00,0.00
"t4797",0.00,11170.00,15971.47,618.23,0.00,0.00
"t4798",0.00,11170.00,14795.37,618.23,0.00,0.00
"t4799",0.00,11170.00,13003.17,618.23,0.00,0.00
"t4800",0.00,11170.00,11782.87,618.23,0.00,0.00
"t4801",0.00,11170.00,10788.37,618.23,0.00,0.00
"t4802",0.00,11170.00,9721.97,618.23,0.00,0.00
"t4803",0.00,11170.00,9082.77,618.23,0.00,0.00
"t4804",0.00,11170.00,9092.77,618.23,0.00,0.00
"t4805",0.00,11170.00,9865.77,618.23,0.00,0.00
"t4806",0.00,11170.00,11060.77,618.23,0.00,0.00
"t4807",0.00,11170.00,12302.57,618.23,0.00,0.00
"t4808",0.00,11170.00,13474.57,618.23,0.00,0.00
"t4809",0.00,11170.00,12071.37,618.23,0.00,0.00
"t4810",0.00,11170.00,13413.17,618.23,0.00,0.00
"t4811",0.00,11170.00,14549.67,618.23,0.00,0.00
"t4812",0.00,11170.00,15102.87,618.23,0.00,0.00
"t4813",0.00,11170.00,14870.57,618.23,0.00,0.00
"t4814",0.00,11170.00,14120.47,618.23,0.00,0.00
"t4815",0.00,11170.00,13490.37,618.23,0.00,0.00
"t4816",0.00,11170.00,12987.57,618.23,0.00,0.00
"t4817",0.00,11170.00,12647.87,618.23,0.00,0.00
"t4818",0.00,11170.00,11763.07,618.23,0.00,0.00
"t4819",0.00,11170.00,11157.87,618.23,0.00,0.00
"t4820",0.00,11170.00,13991.37,618.23,0.00,0.00
"t4821",0.00,11170.00,14534.97,618.23,0.00,0.00
"t4822",0.00,11170.00,14088.57,618.23,0.00,0.00
"t4823",0.00,11170.00,12672.27,618.23,0.00,0.00
"t4824",0.00,11170.00,11785.77,618.23,0.00,0.00
"t4825",0.00,11170.00,10088.37,618.23,0.00,0.00
"t4826",0.00,11170.00,8775.97,618.23,0.00,0.00
"t4827",0.00,11170.00,8171.17,618.23,0.00,0.00
"t4828",0.00,11170.00,7789.37,618.23,0.00,0.00
"t4829",0.00,11170.00,7847.97,618.23,0.00,0.00
"t4830",0.00,11170.00,8185.57,618.23,0.00,0.00
"t4831",0.00,11170.00,8832.17,618.23,0.00,0.00
"t4832",0.00,11170.00,10243.97,618.23,0.00,0.00
"t4833",0.00,11170.00,11856.37,618.23,0.00,0.00
"t4834",0.00,11170.00,13620.97,618.23,0.00,0.00
"t4835",0.00,11170.00,14950.87,618.23,0.00,0.00
"t4836",0.00,11170.00,16013.77,618.23,0.00,0.00
"t4837",0.00,11170.00,17151.37,618.23,0.00,0.00
"t4838",0.00,11170.00,18637.27,618.23,0.00,0.00
"t4839",0.00,11170.00,19547.57,618.23,0.00,0.00
"t4840",452.37,11170.00,19800.00,618.23,0.00,0.00
"t4841",1015.77,11170.00,19800.00,618.23,0.00,0.00
"t4842",868.47,11170.00,19800.00,618.23,0.00,0.00
"t4843",0.00,11170.00,19534.37,618.23,0.00,0.00
"t4844",0.00,11170.00,18213.67,618.23,0.00,0.00
"t4845",0.00,11170.00,16977.87,618.23,0.00,0.00
"t4846",0.00,11170.00,14961.67,618.23,0.00,0.00
"t4847",0.00,11170.00,12924.77,618.23,0.00,0.00
"t4848",0.00,11170.00,11247.77,618.23,0.00,0.00
"t4849",0.00,11170.00,9633.57,618.23,0.00,0.00
"t4850",0.00,11170.00,8721.97,618.23,0.00,0.00
"t4851",0.00,11170.00,8134.97,618.23,0.00,0.00
"t4852",0.00,11170.00,7806.97,618.23,0.00,0.00
"t4853",0.00,11170.00,7910.37,618.23,0.00,0.00
"t4854",0.00,11170.00,7765.77,618.23,0.00,0.00
"t4855",0.00,11170.00,8285.17,618.23,0.00,0.00
"t4856",0.00,11170.00,10086.77,618.23,0.00,0.00
"t4857",0.00,11170.00,12073.77,618.23,0.00,0.00
"t4858",0.00,11170.00,13752.97,618.23,0.00,0.00
"t4859",0.00,11170.00,15671.77,618.23,0.00,0.00
"t4860",0.00,11170.00,17721.87,618.23,0.00,0.00
"t4861",0.00,11170.00,18737.37,618.23,0.00,0.00
"t4862",0.00,11170.00,19342.17,618.23,0.00,0.00
"t4863",0.00,11170.00,19692.37,618.23,0.00,0.00
"t4864",179.27,11170.00,19800.00,618.23,0.00,0.00
"t4865",18.07,11170.00,19800.00,618.23,0.00,0.00
"t4866",0.00,11170.00,18837.97,618.23,0.00,0.00
"t4867",0.00,11170.00,17193.17,618.23,0.00,0.00
"t4868",0.00,11170.00,16263.57,618.23,0.00,0.00
"t4869",0.00,11170.00,15435.17,618.23,0.00,0.00
"t4870",0.00,11170.00,13743.17,618.23,0.00,0.00
"t4871",0.00,11170.00,12173.47,618.23,0.00,0.00
"t4872",0.00,11170.00,10927.87,618.23,0.00,0.00
"t4873",0.00,11170.00,9832.97,618.23,0.00,0.00
"t4874",0.00,11170.00,8847.77,618.23,0.00,0.00
"t4875",0.00,11170.00,8419.77,618.23,0.00,0.00
"t4876",0.00,11170.00,8363.17,618.23,0.00,0.00
"t4877",0.00,11170.00,9032.97,618.23,0.00,0.00
"t4878",0.00,11170.00,10254.17,618.23,0.00,0.00
"t4879",0.00,11170.00,11486.37,618.23,0.00,0.00
"t4880",0.00,11170.00,12852.57,618.23,0.00,0.00
"t4881",0.00,11170.00,14400.97,618.23,0.00,0.00
"t4882",0.00,11170.00,16430.17,618.23,0.00,0.00
"t4883",0.00,11170.00,18297.27,618.23,0.00,0.00
"t4884",0.00,11170.00,19587.17,618.23,0.00,0.00
"t4885",0.00,11170.00,19678.77,618.23,0.00,0.00
"t4886",0.00,11170.00,19181.17,618.23,0.00,0.00
"t4887",0.00,11170.00,18149.27,618.23,0.00,0.00
"t4888",0.00,11170.00,16814.27,618.23,0.00,0.00
"t4889",0.00,11170.00,15772.67,618.23,0.00,0.00
"t4890",0.00,11170.00,14570.87,618.23,0.00,0.00
"t4891",0.00,11170.00,13638.97,618.23,0.00,0.00
"t4892",0.00,11170.00,13643.67,618.23,0.00,0.00
"t4893",0.00,11170.00,13313.87,618.23,0.00,0.00
"t4894",0.00,11170.00,11533.27,618.23,0.00,0.00
"t4895",0.00,11170.00,10118.87,618.23,0.00,0.00
"t4896",0.00,11170.00,9100.57,618.23,0.00,0.00
"t4897",0.00,11170.00,7577.17,618.23,0.00,0.00
"t4898",0.00,11170.00,6609.77,618.23,0.00,0.00
"t4899",0.00,11170.00,6550.97,618.23,0.00,0.00
"t4900",0.00,11170.00,7021.37,618.23,0.00,0.00
"t4901",0.00,11170.00,8284.17,618.23,0.00,0.00
"t4902",0.00,11170.00,10152.97,618.23,0.00,0.00
"t4903",0.00,11170.00,11554.97,618.23,0.00,0.00
"t4904",0.00,11170.00,12836.57,618.23,0.00,0.00
"t4905",0.00,11170.00,14085.37,618.23,0.00,0.00
"t4906",0.00,11170.00,15487.97,618.23,0.00,0.00
"t4907",0.00,11170.00,16904.87,618.23,0.00,0.00
"t4908",0.00,11170.00,18386.57,618.23,0.00,0.00
"t4909",0.00,11170.00,18416.57,618.23,0.00,0.00
"t4910",0.00,11170.00,18130.67,618.23,0.00,0.00
"t4911",0.00,11170.00,17725.57,618.23,0.00,0.00
"t4912",0.00,11170.00,17360.37,618.23,0.00,0.00
"t4913",0.00,11170.00,16713.37,618.23,0.00,0.00
"t4914",0.00,11170.00,16083.37,618.23,0.00,0.00
"t4915",0.00,11170.00,15060.97,618.23,0.00,0.00
"t4916",0.00,11170.00,14822.97,618.23,0.00,0.00
"t4917",0.00,11170.00,14878.97,618.23,0.00,0.00
"t4918",0.00,11170.00,13859.37,618.23,0.00,0.00
"t4919",0.00,11170.00,12809.67,618.23,0.00,0.00
"t4920",0.00,11170.00,11779.07,618.23,0.00,0.00
"t4921",0.00,11170.00,10625.77,618.23,0.00,0.00
"t4922",0.00,11170.00,9877.77,618.23,0.00,0.00
"t4923",0.00,11170.00,9338.17,618.23,0.00,0.00
"t4924",0.00,11170.00,9113.77,618.23,0.00,0.00
"t4925",0.00,11170.00,9681.37,618.23,0.00,0.00
"t4926",0.00,11170.00,11058.77,618.23,0.00,0.00
"t4927",0.00,11170.00,12041.17,618.23,0.00,0.00
"t4928",0.00,11170.00,13048.37,618.23,0.00,0.00
"t4929",0.00,11170.00,14463.97,618.23,0.00,0.00
"t4930",0.00,11170.00,16125.57,618.23,0.00,0.00
"t4931",0.00,11170.00,17887.27,618.23,0.00,0.00
"t4932",0.00,11170.00,18893.07,618.23,0.00,0.00
"t4933",0.00,11170.00,18983.87,618.23,0.00,0.00
"t4934",0.00,11170.00,18355.17,618.23,0.00,0.00
"t4935",0.00,11170.00,17618.27,618.23,0.00,0.00
"t4936",0.00,11170.00,16919.67,618.23,0.00,0.00
"t4937",0.00,11170.00,16319.17,618.23,0.00,0.00
"t4938",0.00,11170.00,16018.27,618.23,0.00,0.00
"t4939",0.00,11170.00,15276.97,618.23,0.00,0.00
"t4940",0.00,11170.00,15024.57,618.23,0.00,0.00
"t4941",0.00,11170.00,14723.27,618.23,0.00,0.00
"t4942",0.00,11170.00,13422.87,618.23,0.00,0.00
"t4943",0.00,11170.00,11997.87,618.23,0.00,0.00
"t4944",0.00,11170.00,10742.57,618.23,0.00,0.00
"t4945",0.00,11170.00,9056.37,618.23,0.00,0.00
"t4946",0.00,11170.00,7568.17,618.23,0.00,0.00
"t4947",0.00,11170.00,7144.77,618.23,0.00,0.00
"t4948",0.00,11170.00,7585.57,618.23,0.00,0.00
"t4949",0.00,11170.00,8774.57,618.23,0.00,0.00
"t4950",0.00,11170.00,10263.17,618.23,0.00,0.00
"t4951",0.00,11170.00,11671.57,618.23,0.00,0.00
"t4952",0.00,11170.00,13402.17,618.23,0.00,0.00
"t4953",0.00,11170.00,15629.57,618.23,0.00,0.00
"t4954",0.00,11170.00,18134.17,618.23,0.00,0.00
"t4955",791.57,11170.00,19800.00,618.23,0.00,0.00
"t4956",2303.57,11170.00,19800.00,618.23,0.00,0.00
"t4957",2665.27,11170.00,19800.00,618.23,0.00,0.00
"t4958",2514.87,11170.00,19800.00,618.23,0.00,0.00
"t4959",1789.27,11170.00,19800.00,618.23,0.00,0.00
"t4960",1028.87,11170.00,19800.00,618.23,0.00,0.00
"t4961",516.27,11170.00,19800.00,618.23,0.00,0.00
"t4962",0.00,11170.00,19440.77,618.23,0.00,0.00
"t4963",0.00,11170.00,18114.17,618.23,0.00,0.00
"t4964",0.00,11170.00,17193.57,618.23,0.00,0.00
"t4965",0.00,11170.00,16675.47,618.23,0.00,0.00
"t4966",0.00,11170.00,15379.57,618.23,0.00,0.00
"t4967",0.00,11170.00,13948.57,618.23,0.00,0.00
"t4968",0.00,11170.00,12829.37,618.23,0.00,0.00
"t4969",0.00,11170.00,11107.17,618.23,0.00,0.00
"t4970",0.00,11170.00,9100.37,618.23,0.00,0.00
"t4971",0.00,11170.00,7801.37,618.23,0.00,0.00
"t4972",0.00,11170.00,7854.17,618.23,0.00,0.00
"t4973",0.00,11170.00,8575.17,618.23,0.00,0.00
"t4974",0.00,11170.00,9646.57,618.23,0.00,0.00
"t4975",0.00,11170.00,11026.77,618.23,0.00,0.00
"t4976",0.00,11170.00,12982.17,618.23,0.00,0.00
"t4977",0.00,11170.00,15328.57,618.23,0.00,0.00
"t4978",0.00,11170.00,17944.77,618.23,0.00,0.00
"t4979",675.97,11170.00,19800.00,618.23,0.00,0.00
"t4980",2638.97,11170.00,19800.00,618.23,0.00,0.00
"t4981",2605.67,11170.00,19800.00,618.23,0.00,0.00
"t4982",1915.87,11170.00,19800.00,618.23,0.00,0.00
"t4983",1196.27,11170.00,19800.00,618.23,0.00,0.00
"t4984",1119.27,11170.00,19800.00,618.23,0.00,0.00
"t4985",273.67,11170.00,19800.00,618.23,0.00,0.00
"t4986",0.00,11170.00,19017.67,618.23,0.00,0.00
"t4987",0.00,11170.00,16788.37,618.23,0.00,0.00
"t4988",0.00,11170.00,15380.27,618.23,0.00,0.00
"t4989",0.00,11170.00,14580.37,618.23,0.00,0.00
"t4990",0.00,11170.00,13082.67,618.23,0.00,0.00
"t4991",0.00,11170.00,11806.67,618.23,0.00,0.00
"t4992",0.00,11170.00,9724.67,618.23,0.00,0.00
"t4993",0.00,11170.00,7590.77,618.23,0.00,0.00
"t4994",0.00,11170.00,6269.57,618.23,0.00,0.00
"t4995",0.00,11170.00,6322.97,618.23,0.00,0.00
"t4996",0.00,11170.00,6154.57,618.23,0.00,0.00
"t4997",0.00,11170.00,6218.97,618.23,0.00,0.00
"t4998",0.00,11170.00,6580.37,618.23,0.00,0.00
"t4999",0.00,11170.00,7595.77,618.23,0.00,0.00
"t5000",0.00,11170.00,9764.17,618.23,0.00,0.00
"t5001",0.00,11170.00,12338.77,618.23,0.00,0.00
"t5002",0.00,11170.00,14945.77,618.23,0.00,0.00
"t5003",0.00,11170.00,17487.07,618.23,0.00,0.00
"t5004",0.00,11170.00,19503.27,618.23,0.00,0.00
"t5005",0.00,11170.00,18776.67,618.23,0.00,0.00
"t5006",0.00,11170.00,18047.47,618.23,0.00,0.00
"t5007",0.00,11170.00,16815.17,618.23,0.00,0.00
"t5008",0.00,11170.00,15795.77,618.23,0.00,0.00
"t5009",0.00,11170.00,15012.77,618.23,0.00,0.00
"t5010",0.00,11170.00,14089.07,618.23,0.00,0.00
"t5011",0.00,11170.00,13198.97,618.23,0.00,0.00
"t5012",0.00,11170.00,13011.87,618.23,0.00,0.00
"t5013",0.00,11170.00,13102.87,618.23,0.00,0.00
"t5014",0.00,11170.00,12210.37,618.23,0.00,0.00
"t5015",0.00,11170.00,11362.17,618.23,0.00,0.00
"t5016",0.00,11170.00,10842.87,618.23,0.00,0.00
"t5017",0.00,11170.00,9240.97,618.23,0.00,0.00
"t5018",0.00,11170.00,7673.57,618.23,0.00,0.00
"t5019",0.00,11170.00,6552.37,618.23,0.00,0.00
"t5020",0.00,11170.00,5865.57,618.23,0.00,0.00
"t5021",0.00,11170.00,5862.97,618.23,0.00,0.00
"t5022",0.00,11170.00,5975.97,618.23,0.00,0.00
"t5023",0.00,11170.00,6697.57,618.23,0.00,0.00
"t5024",0.00,11170.00,8984.77,618.23,0.00,0.00
"t5025",0.00,11170.00,10828.37,618.23,0.00,0.00
"t5026",0.00,11170.00,12934.57,618.23,0.00,0.00
"t5027",0.00,11170.00,15243.17,618.23,0.00,0.00
"t5028",0.00,11170.00,17570.87,618.23,0.00,0.00
"t5029",0.00,11170.00,17375.87,618.23,0.00,0.00
"t5030",0.00,11170.00,17082.77,618.23,0.00,0.00
"t5031",0.00,11170.00,16704.77,618.23,0.00,0.00
"t5032",0.00,11170.00,16354.87,618.23,0.00,0.00
"t5033",0.00,11170.00,15786.67,618.23,0.00,0.00
"t5034",0.00,11170.00,15043.57,618.23,0.00,0.00
"t5035",0.00,11170.00,13893.77,618.23,0.00,0.00
"t5036",0.00,11170.00,13784.47,618.23,0.00,0.00
"t5037",0.00,11170.00,13906.27,618.23,0.00,0.00
"t5038",0.00,11170.00,13110.67,618.23,0.00,0.00
"t5039",0.00,11170.00,12105.97,618.23,0.00,0.00
"t5040",0.00,11170.00,11298.67,618.23,0.00,0.00
"t5041",0.00,11170.00,10350.77,618.23,0.00,0.00
"t5042",0.00,11170.00,9498.17,618.23,0.00,0.00
"t5043",0.00,11170.00,8707.57,618.23,0.00,0.00
"t5044",0.00,11170.00,8570.97,618.23,0.00,0.00
"t5045",0.00,11170.00,9511.77,618.23,0.00,0.00
"t5046",0.00,11170.00,11082.57,618.23,0.00,0.00
"t5047",0.00,11170.00,12366.37,618.23,0.00,0.00
"t5048",0.00,11170.00,13438.77,618.23,0.00,0.00
"t5049",0.00,11170.00,14670.17,618.23,0.00,0.00
"t5050",0.00,11170.00,16413.17,618.23,0.00,0.00
"t5051",0.00,11170.00,18092.97,618.23,0.00,0.00
"t5052",0.00,11170.00,19373.97,618.23,0.00,0.00
"t5053",0.00,11170.00,19293.87,618.23,0.00,0.00
"t5054",0.00,11170.00,18974.87,618.23,0.00,0.00
"t5055",0.00,11170.00,18488.97,618.23,0.00,0.00
"t5056",0.00,11170.00,18114.07,618.23,0.00,0.00
"t5057",0.00,11170.00,17851.77,618.23,0.00,0.00
"t5058",0.00,11170.00,17642.17,618.23,0.00,0.00
"t5059",0.00,11170.00,17355.77,618.23,0.00,0.00
"t5060",0.00,11170.00,17320.57,618.23,0.00,0.00
"t5061",0.00,11170.00,16623.37,618.23,0.00,0.00
"t5062",0.00,11170.00,15194.87,618.23,0.00,0.00
"t5063",0.00,11170.00,13815.87,618.23,0.00,0.00
"t5064",0.00,11170.00,12663.77,618.23,0.00,0.00
"t5065",0.00,11170.00,11308.97,618.23,0.00,0.00
"t5066",0.00,11170.00,9716.77,618.23,0.00,0.00
"t5067",0.00,11170.00,8703.17,618.23,0.00,0.00
"t5068",0.00,11170.00,8650.37,618.23,0.00,0.00
"t5069",0.00,11170.00,9491.37,618.23,0.00,0.00
"t5070",0.00,11170.00,11169.97,618.23,0.00,0.00
"t5071",0.00,11170.00,12310.57,618.23,0.00,0.00
"t5072",0.00,11170.00,13878.77,618.23,0.00,0.00
"t5073",0.00,11170.00,15404.77,618.23,0.00,0.00
"t5074",0.00,11170.00,17200.17,618.23,0.00,0.00
"t5075",0.00,11170.00,18789.27,618.23,0.00,0.00
"t5076",0.00,11170.00,19613.37,618.23,0.00,0.00
"t5077",564.57,11170.00,19800.00,618.23,0.00,0.00
"t5078",331.17,11170.00,19800.00,618.23,0.00,0.00
"t5079",0.00,11170.00,19395.27,618.23,0.00,0.00
"t5080",0.00,11170.00,18808.67,618.23,0.00,0.00
"t5081",0.00,11170.00,18145.77,618.23,0.00,0.00
"t5082",0.00,11170.00,17200.87,618.23,0.00,0.00
"t5083",0.00,11170.00,16471.07,618.23,0.00,0.00
"t5084",0.00,11170.00,17405.17,618.23,0.00,0.00
"t5085",0.00,11170.00,17046.77,618.23,0.00,0.00
"t5086",0.00,11170.00,15340.77,618.23,0.00,0.00
"t5087",0.00,11170.00,13428.07,618.23,0.00,0.00
"t5088",0.00,11170.00,12042.07,618.23,0.00,0.00
"t5089",0.00,11170.00,10477.00,1000.00,0.00,0.00
"t5090",0.00,11170.00,9547.60,1000.00,0.00,0.00
"t5091",0.00,11170.00,8942.20,1000.00,0.00,0.00
"t5092",0.00,11170.00,8819.20,1000.00,0.00,0.00
"t5093",0.00,11170.00,9532.80,1000.00,0.00,0.00
"t5094",0.00,11170.00,10918.40,1000.00,0.00,0.00
"t5095",0.00,11170.00,12201.20,1000.00,0.00,0.00
"t5096",0.00,11170.00,13445.40,1000.00,0.00,0.00
"t5097",0.00,11170.00,14697.60,1000.00,0.00,0.00
"t5098",0.00,11170.00,16272.60,1000.00,0.00,0.00
"t5099",0.00,11170.00,17725.80,1000.00,0.00,0.00
"t5100",0.00,11170.00,18723.90,1000.00,0.00,0.00
"t5101",0.00,11170.00,19521.80,1000.00,0.00,0.00
"t5102",0.00,11170.00,18957.60,1000.00,0.00,0.00
"t5103",0.00,11170.00,17712.50,1000.00,0.00,0.00
"t5104",0.00,11170.00,16498.50,1000.00,0.00,0.00
"t5105",0.00,11170.00,15106.70,1000.00,0.00,0.00
"t5106",0.00,11170.00,14215.40,1000.00,0.00,0.00
"t5107",0.00,11170.00,14189.20,1000.00,0.00,0.00
"t5108",0.00,11170.00,14915.10,1000.00,0.00,0.00
"t5109",0.00,11170.00,14856.40,1000.00,0.00,0.00
"t5110",0.00,11170.00,13662.30,1000.00,0.00,0.00
